"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
44,"State-gov",59460,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,15,"United-States","<=50K"
29,"Private",247151,"11th",7,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
32,"State-gov",119033,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
17,"Private",285169,"11th",7,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,40,"United-States","<=50K"
18,NA,78181,"HS-grad",9,"Never-married",NA,"Own-child","White","Female",0,0,20,"United-States","<=50K"
42,"Private",119679,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1579,42,"United-States","<=50K"
23,"Private",249046,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Federal-gov",283037,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
53,"Private",53812,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,54,"United-States","<=50K"
55,"Private",236520,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
40,"Local-gov",33274,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
59,"Private",165922,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States",">50K"
29,"Local-gov",45554,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
23,"Local-gov",442359,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1092,40,"United-States","<=50K"
54,"Private",202415,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
37,"State-gov",29145,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
19,NA,33487,"Some-college",10,"Never-married",NA,"Other-relative","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
34,"Local-gov",51543,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
23,"Private",220993,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,1590,48,"United-States","<=50K"
37,"Private",197429,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States",">50K"
30,"Private",270886,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",361280,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Male",0,0,20,"India","<=50K"
33,"Private",214635,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,36,"Haiti","<=50K"
67,NA,150264,"Doctorate",16,"Married-civ-spouse",NA,"Husband","White","Male",0,0,20,"Canada",">50K"
69,NA,148694,"HS-grad",9,"Divorced",NA,"Not-in-family","White","Female",0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",236852,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
51,"Private",138852,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
46,"Private",251474,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
24,"Self-emp-not-inc",191954,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Male",0,0,50,"United-States","<=50K"
43,"Private",184625,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
35,"Self-emp-not-inc",188563,"HS-grad",9,"Divorced","Farming-fishing","Own-child","White","Male",0,0,50,"United-States","<=50K"
59,"Private",183606,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-not-inc",198953,"Assoc-acdm",12,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,2,"United-States","<=50K"
31,"Private",111363,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
59,"Private",148844,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
50,"Local-gov",173224,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","<=50K"
30,"Private",104052,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,1741,42,"United-States","<=50K"
33,"Self-emp-inc",139057,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,84,"Taiwan",">50K"
25,"Private",29599,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,38,"United-States","<=50K"
45,"Local-gov",374450,"HS-grad",9,"Married-civ-spouse","Transport-moving","Wife","White","Female",5178,0,40,"United-States",">50K"
45,"Private",118291,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,80,"United-States","<=50K"
24,"Private",199444,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,15,"United-States","<=50K"
37,"Private",108366,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,46,"United-States","<=50K"
59,"Private",361494,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
26,"Private",61270,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Other","Female",0,0,40,"Columbia","<=50K"
41,"Self-emp-not-inc",204235,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
40,"Private",373050,"12th",8,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,NA,"<=50K"
24,"Local-gov",248344,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","Black","Male",0,0,50,"United-States","<=50K"
29,"Private",119170,"Some-college",10,"Separated","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
24,"Private",283872,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,20,"United-States","<=50K"
43,"State-gov",24763,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,45,"United-States",">50K"
21,"Private",107882,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,0,9,"United-States","<=50K"
26,"Private",206600,"Bachelors",13,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"Mexico","<=50K"
63,"Private",102479,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Private",197344,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,54,"United-States","<=50K"
52,"Private",158993,"HS-grad",9,"Divorced","Other-service","Other-relative","Black","Female",0,0,38,"United-States","<=50K"
45,"Private",338105,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K"
36,NA,187167,"HS-grad",9,"Separated",NA,"Not-in-family","White","Female",0,0,30,"United-States","<=50K"
33,"Self-emp-not-inc",223046,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",111900,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"Private",114691,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
60,"Local-gov",149281,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
25,"State-gov",129200,"Some-college",10,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
26,"Private",515025,"10th",6,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,40,"United-States","<=50K"
41,"Self-emp-not-inc",129865,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"United-States","<=50K"
22,"Private",157145,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"United-States","<=50K"
58,"Private",192806,"7th-8th",4,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,33,"United-States","<=50K"
38,"Private",132879,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1902,40,"United-States",">50K"
34,"Private",265706,"Masters",14,"Never-married","Sales","Unmarried","White","Male",0,0,60,"United-States",">50K"
28,"Private",47168,"10th",6,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
40,"Private",367533,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2580,0,40,"United-States","<=50K"
54,"Private",155433,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","<=50K"
26,"Private",137678,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
62,"Private",135480,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,16,"United-States","<=50K"
38,"Private",380543,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
32,NA,227160,"Some-college",10,"Divorced",NA,"Not-in-family","White","Male",0,0,40,"United-States","<=50K"
45,"Private",178319,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
45,"Private",358701,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,10,"Mexico","<=50K"
28,"Private",71733,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,15,"United-States","<=50K"
30,"Private",154950,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K"
55,NA,376058,"9th",5,"Never-married",NA,"Own-child","White","Female",0,0,45,"United-States","<=50K"
41,"Private",195661,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,54,"United-States","<=50K"
18,"Private",199039,"12th",8,"Never-married","Sales","Own-child","White","Male",594,0,14,"United-States","<=50K"
26,"Private",205428,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
20,"Private",238917,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,32,"Mexico","<=50K"
45,"Private",155489,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
19,"Private",198668,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",134821,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",37380,"HS-grad",9,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
44,NA,174147,"Some-college",10,"Married-civ-spouse",NA,"Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private",139057,"Masters",14,"Married-civ-spouse","Tech-support","Husband","Asian-Pac-Islander","Male",0,0,50,"United-States",">50K"
55,"Private",61708,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",6418,0,50,"United-States",">50K"
37,"Private",37778,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,54,"United-States","<=50K"
42,"State-gov",160369,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States",">50K"
30,"Local-gov",44566,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,"United-States","<=50K"
75,NA,125784,"Some-college",10,"Married-civ-spouse",NA,"Husband","White","Male",0,0,8,"United-States","<=50K"
21,"Private",212619,"Assoc-voc",11,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
27,"Private",29261,"Some-college",10,"Never-married","Sales","Unmarried","White","Male",0,0,50,"United-States","<=50K"
42,"Private",269028,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"France","<=50K"
38,"Private",149419,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
46,"Private",174224,"Assoc-voc",11,"Divorced","Protective-serv","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
38,NA,181705,"HS-grad",9,"Married-civ-spouse",NA,"Husband","White","Male",0,0,24,"United-States","<=50K"
18,"Private",396270,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,25,"United-States","<=50K"
58,"Private",49893,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
34,"Private",123084,"11th",7,"Married-civ-spouse","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Private",147560,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,55,"United-States",">50K"
34,NA,190027,"HS-grad",9,"Never-married",NA,"Unmarried","Black","Female",0,0,40,"United-States","<=50K"
55,"Private",37438,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
22,"Private",65704,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,NA,"<=50K"
64,"Local-gov",164876,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,20,"United-States","<=50K"
42,"Private",124692,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
27,"Private",183523,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
18,"Private",271935,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
44,"Private",107218,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
53,"State-gov",197184,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States",">50K"
42,"Private",115511,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
61,"Private",96660,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",15024,0,34,"United-States",">50K"
58,NA,347692,"11th",7,"Divorced",NA,"Not-in-family","Black","Male",0,0,15,"United-States","<=50K"
64,"Private",170483,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
34,"State-gov",85218,"Masters",14,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,24,"United-States","<=50K"
50,"Private",38795,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
20,"Private",100188,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,24,"United-States","<=50K"
37,"Self-emp-not-inc",154641,"Assoc-acdm",12,"Married-civ-spouse","Farming-fishing","Husband","White","Male",2105,0,50,"United-States","<=50K"
64,"Private",126233,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States","<=50K"
46,"Private",29437,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
32,"Private",328199,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",408229,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
26,"Private",153434,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,24,"United-States","<=50K"
55,"Private",172666,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
39,"Self-emp-inc",543042,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5178,0,50,"United-States",">50K"
44,"Private",367749,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"Mexico","<=50K"
21,"Private",191243,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
43,"Local-gov",98130,"Bachelors",13,"Divorced","Prof-specialty","Own-child","White","Female",0,0,39,"United-States","<=50K"
23,"Private",130905,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
18,"Private",36162,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,5,"United-States","<=50K"
